               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 120,            0.047618,           0.0055936,                   0,             0.74376,                   1,               0.945,             0.49495,            0.022789,            0.006936,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.021711,           0.0071308,                   0,             0.74376,                   1,               0.945,             0.49495,            0.022789,            0.006936,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.033422,           0.0066594,                   0,             0.94727,                   1,               0.995,             0.74615,            0.020097,           0.0067977,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.033013,            0.005919,                   0,             0.79305,                   1,               0.995,              0.3812,            0.023446,           0.0069061,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.034807,           0.0071931,                   0,             0.79305,                   1,               0.995,              0.3812,            0.023446,           0.0069061,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.030421,           0.0075198,                   0,              0.9822,                   1,               0.995,             0.69204,            0.017755,           0.0069257,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.016292,            0.007461,                   0,             0.98282,                   1,               0.995,             0.62164,            0.021332,           0.0065864,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.045906,           0.0067105,                   0,             0.98282,                   1,               0.995,             0.62164,            0.021332,           0.0065864,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.043832,           0.0069023,                   0,             0.98265,                   1,               0.995,             0.55303,            0.018959,           0.0067734,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.028509,           0.0054516,                   0,             0.98358,                   1,               0.995,             0.33951,            0.029221,            0.006573,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.031885,           0.0063129,                   0,             0.98358,                   1,               0.995,             0.33951,            0.029221,            0.006573,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.023107,           0.0067014,                   0,             0.98305,                   1,               0.995,             0.57863,            0.018458,           0.0068112,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.033032,           0.0063559,                   0,              0.9817,                   1,               0.995,             0.45395,            0.022151,           0.0066798,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.053435,            0.006969,                   0,              0.9817,                   1,               0.995,             0.45395,            0.022151,           0.0066798,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.032748,           0.0072982,                   0,              0.9821,                   1,               0.995,             0.57173,            0.016524,           0.0069312,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.041665,           0.0059589,                   0,             0.98384,                   1,               0.995,             0.47217,            0.020622,            0.006656,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.030573,           0.0064897,                   0,             0.98384,                   1,               0.995,             0.47217,            0.020622,            0.006656,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.029975,           0.0058145,                   0,             0.98362,                   1,               0.995,             0.60921,            0.018935,           0.0065452,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.034059,           0.0069184,                   0,              0.8765,                   1,               0.995,              0.6612,            0.018445,           0.0066887,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.041781,           0.0064042,                   0,              0.8765,                   1,               0.995,              0.6612,            0.018445,           0.0066887,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.018833,            0.006047,                   0,             0.98552,                   1,               0.995,             0.67158,             0.01707,           0.0065321,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.023361,           0.0062057,                   0,             0.98561,                   1,               0.995,             0.67158,            0.017184,           0.0065221,                   0,             0.00538,             0.00538,             0.00538
                 142,             0.03102,           0.0069977,                   0,             0.98561,                   1,               0.995,             0.67158,            0.017184,           0.0065221,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.025509,           0.0059855,                   0,             0.98604,                   1,               0.995,             0.60933,            0.017287,           0.0065365,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.015033,           0.0057723,                   0,             0.98464,                   1,               0.995,             0.60904,            0.019224,            0.006739,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.032062,           0.0060789,                   0,             0.98464,                   1,               0.995,             0.60904,            0.019224,            0.006739,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.050063,           0.0073101,                   0,             0.98507,                   1,               0.995,             0.72118,            0.016246,           0.0065094,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.034244,           0.0068867,                   0,             0.98474,                   1,               0.995,             0.47674,            0.020264,           0.0066788,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.031998,           0.0055782,                   0,             0.98474,                   1,               0.995,             0.47674,            0.020264,           0.0066788,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.030802,           0.0061015,                   0,              0.9853,                   1,               0.995,             0.64038,            0.017162,           0.0064648,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.029865,           0.0062276,                   0,              0.9854,                   1,               0.995,             0.64216,            0.016742,           0.0067074,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.014806,           0.0042303,                   0,              0.9854,                   1,               0.995,             0.64216,            0.016742,           0.0067074,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.021096,           0.0053976,                   0,             0.98581,                   1,               0.995,             0.63421,            0.015789,           0.0066068,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.029094,           0.0061832,                   0,             0.97975,                   1,               0.995,             0.51379,            0.017909,           0.0066255,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.029955,             0.00737,                   0,             0.97975,                   1,               0.995,             0.51379,            0.017909,           0.0066255,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.018834,           0.0052991,                   0,             0.98048,                   1,               0.995,             0.59255,            0.016806,           0.0064171,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.027019,           0.0065371,                   0,             0.98577,                   1,               0.995,             0.71721,            0.015626,           0.0065494,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.047777,           0.0059212,                   0,             0.98577,                   1,               0.995,             0.71721,            0.015626,           0.0065494,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.026405,           0.0068704,                   0,             0.98568,                   1,               0.995,             0.75248,            0.014627,           0.0064558,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.025198,           0.0082811,                   0,             0.98519,                   1,               0.995,             0.69628,            0.015598,           0.0064415,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.027984,           0.0056086,                   0,             0.98519,                   1,               0.995,             0.69628,            0.015598,           0.0064415,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.026783,           0.0062706,                   0,             0.98612,                   1,               0.995,             0.74571,            0.015638,           0.0063066,                   0,             0.00472,             0.00472,             0.00472
                 162,             0.01525,           0.0050065,                   0,              0.9872,                   1,               0.995,             0.60519,            0.018909,           0.0063231,                   0,            0.004687,            0.004687,            0.004687
                 163,             0.02573,           0.0051228,                   0,              0.9872,                   1,               0.995,             0.60519,            0.018909,           0.0063231,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.019715,            0.005008,                   0,             0.98679,                   1,               0.995,             0.75835,            0.015321,           0.0062364,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.016429,           0.0057538,                   0,             0.98744,                   1,               0.995,             0.63842,             0.01709,           0.0063344,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.027382,           0.0061275,                   0,             0.98744,                   1,               0.995,             0.63842,             0.01709,           0.0063344,                   0,            0.004555,            0.004555,            0.004555
                 167,              0.0275,           0.0060178,                   0,             0.98726,                   1,               0.995,             0.82091,            0.014954,            0.006233,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.034425,           0.0058961,                   0,             0.98739,                   1,               0.995,             0.77112,            0.016464,            0.006216,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.035306,           0.0069015,                   0,             0.98739,                   1,               0.995,             0.77112,            0.016464,            0.006216,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.016361,           0.0063264,                   0,             0.98693,                   1,               0.995,             0.75828,            0.015393,           0.0062606,                   0,            0.004423,            0.004423,            0.004423
